affiliation_key,canonical_affiliation,organisation,country,country_code,geocode_status,latitude,longitude,geocode_source,variant_count,attendee_count,in_delegate_list,in_programme,sources,name_variants,needs_review,review_reason,primary_organisation,secondary_organisation,redirect_to_affiliation_key,plot_on_map
icrs-a-00307,KUPA - Ho’āla Kealakekua Nui,"KUPA - Ho’āla Kealakekua Nui, United States",United States,US,ok,19.5181493,-155.9206778,geocode_csv,3,1,True,False,delegate_list;display_alias;geocode_csv,"KUPA - Hoala Kealakekua Nui; KUPA - Ho’āla Kealakekua Nui; KUPA - Ho’āla Kealakekua Nui, United States",False,,"KUPA - Ho’āla Kealakekua Nui, United States",,,True
icrs-a-00308,Kyushu University,Kyushu University,Japan,JP,ok,33.6227811,130.4253262,geocode_csv,1,2,True,True,delegate_list;geocode_csv;programme,"Kyushu University, Japan",False,,Kyushu University,,,True
icrs-a-00309,Kōrero O Te 'Ōrau,"Kōrero O Te 'Ōrau, Cook Islands",Cook Islands,CK,fallback,-21.207,-159.7716,capital_fallback,3,1,True,False,delegate_list;display_alias;geocode_csv,"Korero O Te 'Orau; Kōrero O Te 'Ōrau; Kōrero O Te 'Ōrau, Cook Islands",False,,"Kōrero O Te 'Ōrau, Cook Islands",,,True
icrs-a-00310,Lancaster University,"Lancaster University, United Kingdom",United Kingdom,GB,ok,54.0104286,-2.7864467,geocode_csv,2,6,True,True,delegate_list;display_alias;geocode_csv;programme,"Lancaster University; Lancaster University, United Kingdom",False,,"Lancaster University, United Kingdom",,,True
icrs-a-00311,Land and Sea Advisory,Land and Sea Advisory,Australia,AU,fallback,-35.2809,149.13,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Land and Sea Advisory, Australia",False,,Land and Sea Advisory,,,True
icrs-a-00312,Leibniz Centre for Tropical Marine Research,"Leibniz Centre for Tropical Marine Research, Germany",Germany,DE,ok,53.1078275,8.84592,geocode_csv,2,5,True,True,delegate_list;display_alias;geocode_csv;programme,"Leibniz Centre for Tropical Marine Research; Leibniz Centre for Tropical Marine Research, Germany",False,,"Leibniz Centre for Tropical Marine Research, Germany",,,True
icrs-a-00313,Leibniz Institute of Plant Biochemistry,Leibniz Institute of Plant Biochemistry,Germany,DE,ok,51.4958874,11.9438817,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Leibniz Institute of Plant Biochemistry, Germany",False,,Leibniz Institute of Plant Biochemistry,,,True
icrs-a-00314,Lingnan University,Lingnan University,Hong Kong,HK,ok,22.4109705,113.9830974,geocode_csv,1,2,True,True,delegate_list;geocode_csv;programme,"Lingnan University, Hong Kong",False,,Lingnan University,,,True
icrs-a-00315,Lingnan University,Lingnan University,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Lingnan University, United States",False,,Lingnan University,,,True
icrs-a-00316,LMMA Network,LMMA Network,Fiji,FJ,fallback,-18.1416,178.4419,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"LMMA Network, Fiji",False,,LMMA Network,,,True
icrs-a-00317,Louisiana State University,"Louisiana State University, United States",United States,US,ok,30.4102406,-91.1857059,geocode_csv,2,6,True,True,delegate_list;display_alias;geocode_csv;programme,"Louisiana State University; Louisiana State University, United States",False,,"Louisiana State University, United States",,,True
icrs-a-00318,LSCE,LSCE,France,FR,fallback,48.8566,2.3522,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"LSCE, France",False,,LSCE,,,True
icrs-a-00319,Luminocean,Luminocean,Indonesia,ID,fallback,-6.2088,106.8456,capital_fallback,1,3,True,True,delegate_list;geocode_csv;programme,"Luminocean, Indonesia",False,,Luminocean,,,True
icrs-a-00320,"M.M. Bridge Co., Ltd.","M.M. Bridge Co., Ltd.",Japan,JP,fallback,35.6762,139.6503,capital_fallback,2,1,True,True,delegate_list;geocode_csv;programme,"M.M. Bridge Co., Ltd.; M.M. Bridge Co., Ltd., Japan",False,,"M.M. Bridge Co., Ltd.",,,True
icrs-a-00321,Macquarie University/University of Groningen,Macquarie University/University of Groningen,Netherlands,NL,ok,53.2193266,6.5628301,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Macquarie University/University of Groningen, Netherlands",False,,Macquarie University/University of Groningen,,,True
icrs-a-00322,Macquarie University,"Macquarie University, Australia",Australia,AU,fallback,-35.2809,149.13,capital_fallback,2,5,True,True,delegate_list;display_alias;geocode_csv;programme,"Macquarie University; Macquarie University, Australia",False,,"Macquarie University, Australia",,,True
icrs-a-00323,Madagascar National Parks,Madagascar National Parks,Madagascar,MG,ok,-18.8782747,47.5612003,geocode_csv,1,1,True,False,delegate_list;geocode_csv,"Madagascar National Parks, Madagascar",False,,Madagascar National Parks,,,True
icrs-a-00324,Mahonia Na Dari,Mahonia Na Dari,Papua New Guinea,PG,fallback,-9.4438,147.1803,capital_fallback,1,2,True,True,delegate_list;geocode_csv;programme,"Mahonia Na Dari, Papua New Guinea",False,,Mahonia Na Dari,,,True
icrs-a-00325,Malama Maunalua,Malama Maunalua,United States,US,ok,21.2822026,-157.7973886,geocode_csv,1,2,True,True,delegate_list;geocode_csv;programme,"Malama Maunalua, United States",False,,Malama Maunalua,,,True
icrs-a-00326,Maldives Coral Institute,Maldives Coral Institute,Maldives,MV,fallback,4.1755,73.5093,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Maldives Coral Institute, Maldives",False,,Maldives Coral Institute,,,True
icrs-a-00327,Mana Island Resort Fiji,Mana Island Resort Fiji,Fiji,FJ,ok,-17.672648,177.1038496,geocode_csv,1,1,True,False,delegate_list;geocode_csv,"Mana Island Resort Fiji, Fiji",False,,Mana Island Resort Fiji,,,True
icrs-a-00328,Marepolis,Marepolis,French Polynesia,PF,fallback,-17.5516,-149.5585,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Marepolis, French Polynesia",False,,Marepolis,,,True
icrs-a-00329,MARE,MARE,Portugal,PT,fallback,38.7223,-9.1393,capital_fallback,1,2,True,True,delegate_list;geocode_csv;programme,"MARE, Portugal",False,,MARE,,,True
icrs-a-00330,Marine and Environmental Research Institute Of Pohnpei,Marine and Environmental Research Institute Of Pohnpei,"Micronesia, Federated States of",FM,fallback,6.9147,158.161,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Marine and Environmental Research Institute Of Pohnpei, Micronesia, Federated States of",False,,Marine and Environmental Research Institute Of Pohnpei,,,True
icrs-a-00331,Marine Biological Association,Marine Biological Association,United Kingdom,GB,ok,50.3641851,-4.1391682,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Marine Biological Association, United Kingdom",False,,Marine Biological Association,,,True
icrs-a-00332,Marine Conservation International,Marine Conservation International,United Kingdom,GB,fallback,51.5074,-0.1278,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Marine Conservation International, United Kingdom",False,,Marine Conservation International,,,True
icrs-a-00333,Marine Conservation Society Seychelles,Marine Conservation Society Seychelles,Seychelles,SC,ok,-4.6210967,55.4277802,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Marine Conservation Society Seychelles, Seychelles",False,,Marine Conservation Society Seychelles,,,True
icrs-a-00334,Marine Ecology Consulting,Marine Ecology Consulting,Fiji,FJ,ok,-18.1107177,178.3986407,geocode_csv,1,1,True,False,delegate_list;geocode_csv,"Marine Ecology Consulting, Fiji",False,,Marine Ecology Consulting,,,True
icrs-a-00335,Marine Environment and Resources Foundation,Marine Environment and Resources Foundation,Philippines,PH,ok,14.650675,121.06904,geocode_csv,1,2,True,True,delegate_list;geocode_csv;programme,"Marine Environment and Resources Foundation, Philippines",False,,Marine Environment and Resources Foundation,,,True
icrs-a-00336,Marine Institute at Maui Ocean Center,Marine Institute at Maui Ocean Center,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,2,True,True,delegate_list;geocode_csv;programme,"Marine Institute at Maui Ocean Center, United States",False,,Marine Institute at Maui Ocean Center,,,True
icrs-a-00337,MarineGEO,MarineGEO,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"MarineGEO, United States",False,,MarineGEO,,,True
icrs-a-00338,Maritime And Marine Science Center Of Excellence Of Pattimura University,Maritime And Marine Science Center Of Excellence Of Pattimura University,Indonesia,ID,fallback,-6.2088,106.8456,capital_fallback,1,0,False,True,programme,Maritime And Marine Science Center Of Excellence Of Pattimura University,False,,Maritime And Marine Science Center Of Excellence Of Pattimura University,,,True
icrs-a-00339,"Maritime and Marine Science Center of Excellence, Pattimura University","Maritime and Marine Science Center of Excellence, Pattimura University",Indonesia,ID,fallback,-6.2088,106.8456,capital_fallback,1,0,False,True,programme,"Maritime and Marine Science Center of Excellence, Pattimura University",False,,"Maritime and Marine Science Center of Excellence, Pattimura University",,,True
icrs-a-00340,Maritime and Marine Science Center of Excellence,"Maritime and Marine Science Center of Excellence,",Indonesia,ID,fallback,-6.2088,106.8456,capital_fallback,1,3,True,True,delegate_list;geocode_csv;programme,"Maritime and Marine Science Center of Excellence,, Indonesia",False,,"Maritime and Marine Science Center of Excellence,",,,True
icrs-a-00341,Maritime and Marine Science Centre of Excellence,"Maritime and Marine Science Centre of Excellence,",Indonesia,ID,fallback,-6.2088,106.8456,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Maritime and Marine Science Centre of Excellence,, Indonesia",False,,"Maritime and Marine Science Centre of Excellence,",,,True
icrs-a-00342,Mars Sustainable Solutions,Mars Sustainable Solutions,Australia,AU,fallback,-35.2809,149.13,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Mars Sustainable Solutions, Australia",False,,Mars Sustainable Solutions,,,True
icrs-a-00343,Marshall Islands Conservation Society,Marshall Islands Conservation Society,Marshall Islands,MH,ok,7.1068268,171.3738313,geocode_csv,1,1,True,False,delegate_list;geocode_csv,"Marshall Islands Conservation Society, Marshall Islands",False,,Marshall Islands Conservation Society,,,True
icrs-a-00344,Marshall Islands Marine Resources Authority,Marshall Islands Marine Resources Authority,Marshall Islands,MH,ok,7.0851349,171.3669154,geocode_csv,1,3,True,False,delegate_list;geocode_csv,"Marshall Islands Marine Resources Authority, Marshall Islands",False,,Marshall Islands Marine Resources Authority,,,True
icrs-a-00345,Max Planck Institute for Chemistry,Max Planck Institute for Chemistry,Germany,DE,ok,49.9909856,8.2290347,geocode_csv,1,2,True,True,delegate_list;geocode_csv;programme,"Max Planck Institute for Chemistry, Germany",False,,Max Planck Institute for Chemistry,,,True
icrs-a-00346,Max Planck Institute for Chemsitry,Max Planck Institute for Chemsitry,Germany,DE,ok,49.9909856,8.2290347,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Max Planck Institute for Chemsitry, Germany",False,,Max Planck Institute for Chemsitry,,,True
icrs-a-00347,McGill University,McGill University,Canada,CA,ok,45.5060184,-73.5783235,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"McGill University, Canada",False,,McGill University,,,True
icrs-a-00348,Meio University,Meio University,Japan,JP,ok,26.6244518,127.9738733,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Meio University, Japan",False,,Meio University,,,True
icrs-a-00349,Memorial University of Newfoundland and Labrador,Memorial University of Newfoundland and Labrador,Canada,CA,ok,47.5741117,-52.7352094,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Memorial University of Newfoundland and Labrador, Canada",False,,Memorial University of Newfoundland and Labrador,,,True
icrs-a-00350,Memorial University,Memorial University,Canada,CA,fallback,45.4215,-75.6972,capital_fallback,1,0,False,True,programme,Memorial University,False,,Memorial University,,,True
icrs-a-00351,MesoReef DAO Foundation,MesoReef DAO Foundation,Mexico,MX,fallback,19.4326,-99.1332,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"MesoReef DAO Foundation, Mexico",False,,MesoReef DAO Foundation,,,True
icrs-a-00352,Michigan State University,Michigan State University,United States,US,ok,42.7250725,-84.4790827,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Michigan State University, United States",False,,Michigan State University,,,True
icrs-a-00353,Micronesian Conservation Coalition,Micronesian Conservation Coalition,New Zealand,NZ,fallback,-41.2865,174.7762,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Micronesian Conservation Coalition, New Zealand",False,,Micronesian Conservation Coalition,,,True
icrs-a-00354,Mindanao State University - Naawan,Mindanao State University - Naawan,Philippines,PH,ok,8.4291313,124.2880035,geocode_csv,1,3,True,True,delegate_list;geocode_csv;programme,"Mindanao State University - Naawan, Philippines",False,,Mindanao State University - Naawan,,,True
icrs-a-00355,Mindanao State University,Mindanao State University,Philippines,PH,ok,7.9976116,124.2618724,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Mindanao State University, Philippines",False,,Mindanao State University,,,True
icrs-a-00356,Minderoo Foundation,Minderoo Foundation,Australia,AU,ok,-31.9757379,115.8219527,geocode_csv,1,2,True,True,delegate_list;geocode_csv;programme,"Minderoo Foundation, Australia",False,,Minderoo Foundation,,,True
icrs-a-00357,"Ministry of Agriculture, Fisheries and Environment - Palau","Ministry of Agriculture, Fisheries and Environment - Palau",Palau,PW,ok,7.3275874,134.450612,geocode_csv,1,1,True,False,delegate_list;geocode_csv,"Ministry of Agriculture, Fisheries and Environment - Palau, Palau",False,,"Ministry of Agriculture, Fisheries and Environment - Palau",,,True
icrs-a-00358,Ministry of Environment and Climate Change - Germany,Ministry of Environment and Climate Change - Germany,Germany,DE,fallback,52.52,13.405,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Ministry of Environment and Climate Change - Germany, Germany",False,,Ministry of Environment and Climate Change - Germany,,,True
icrs-a-00359,Ministry of Environment and Natural Resources - Dominican Republic,Ministry of Environment and Natural Resources - Dominican Republic,Dominican Republic,DO,fallback,18.4861,-69.9312,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Ministry of Environment and Natural Resources - Dominican Republic, Dominican Republic",False,,Ministry of Environment and Natural Resources - Dominican Republic,,,True
icrs-a-00360,"Ministry of Fisheries, Oceans and Maritime Affairs - Vanuatu","Ministry of Fisheries, Oceans and Maritime Affairs - Vanuatu",Vanuatu,VU,fallback,-17.7333,168.3273,capital_fallback,2,1,True,True,delegate_list;geocode_csv;programme,"Ministry of Fisheries, Oceans and Maritime Affairs - Vanuatu; Ministry of Fisheries, Oceans and Maritime Affairs - Vanuatu, Vanuatu",False,,"Ministry of Fisheries, Oceans and Maritime Affairs - Vanuatu",,,True
icrs-a-00361,Ministry of MEIDECC,Ministry of MEIDECC,Tonga,TO,ok,-21.1344268,-175.2007613,geocode_csv,1,1,True,False,delegate_list;geocode_csv,"Ministry of MEIDECC, Tonga",False,,Ministry of MEIDECC,,,True
icrs-a-00362,MIT-WHOI Joint Program in Oceanography,MIT-WHOI Joint Program in Oceanography,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"MIT-WHOI Joint Program in Oceanography, United States",False,,MIT-WHOI Joint Program in Oceanography,,,True
icrs-a-00363,MIT-Woods Hole Joint Program,MIT-Woods Hole Joint Program,United States,US,ok,41.5264977,-70.6730857,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"MIT-Woods Hole Joint Program, United States",False,,MIT-Woods Hole Joint Program,,,True
icrs-a-00364,"Moews-Asher Art, Imagery and Design","Moews-Asher Art, Imagery and Design",Saudi Arabia,SA,fallback,24.7136,46.6753,capital_fallback,2,1,True,True,delegate_list;geocode_csv;programme,"Moews-Asher Art, Imagery and Design; Moews-Asher Art, Imagery and Design, Saudi Arabia",False,,"Moews-Asher Art, Imagery and Design",,,True
